time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,0.5571702856253816,-0.7751080909160829,16.832636892683702,6.199197315764174,6.25776230097858,0.0,0.5474396603139925,-1.015287032359005,4.429538198922103,-0.0266323126205145,0.000254774247301184,0.0,421.291361594339,422.059949410015,421.835331229872,424.6254481062
2.820000000000002,0.5905655653244481,-0.8378858935244398,17.102577222398356,6.197975178093181,6.258088363929561,0.0,0.5656988020035917,-1.0774186573750693,4.567885355201534,-0.0101163899684946,0.014178508548828354,0.0,466.8661661885068,467.9513206446259,468.61005695951354,469.8922780967497
2.880000000000002,0.6249436280617072,-0.9040688156570154,17.376742504355853,6.197046798217421,6.258931078850107,0.0,0.5801579983491264,-1.1287540162177396,4.5709204528118335,-0.029229885432018578,0.01377739725535716,0.0,427.01889281469664,426.9845665177804,428.02601635858395,426.3961098875025
2.940000000000002,0.6602790197661953,-0.9737332967912786,17.655457760708863,6.195459092350729,6.260049238752448,0.0,0.5975615465277527,-1.1935352053178652,4.718939135429682,-0.021432860930772672,0.0269144556685162,0.0,472.13914634102605,473.15165129166473,472.01954417262743,472.62082352975756
3.000000000000002,0.6967011466456228,-1.0475934138066079,17.94614561117777,6.193683309912208,6.261330508714915,0.0,0.6162954088742788,-1.2685642804063668,4.9695430966445535,-0.05571016502163377,0.006896201532013947,0.0,504.47027961959077,503.02253775253536,504.08798067459924,501.6042915146885
3.0600000000000023,0.7340930900424267,-1.1254929098732844,18.246113948729334,6.190438040133072,6.262398339359228,0.0,0.6300156724427162,-1.3283869562976625,5.029073628375224,-0.05102712786729792,0.033638651265357714,0.0,448.3075518091333,450.47550845929896,448.68890632145786,449.06707609151977
3.1200000000000023,0.7723008575220808,-1.2071342381908745,18.550587937145597,6.187649674873429,6.264437733012654,0.0,0.6433578977978385,-1.3932566419066292,5.1195922850708735,-0.03864442383857458,0.03468314477989498,0.0,458.2735834162346,458.3570434278131,460.00470654215025,460.9831199303905
3.1800000000000024,0.8112044518887278,-1.2924039556003681,18.857155017026518,6.185735390124179,6.266807332660996,0.0,0.6532353722013745,-1.449266709590512,5.099358201497312,-0.021017102874400614,0.047699572104411975,0.0,424.6887641869957,425.80479115753883,424.28620266385525,425.79666275701163
3.2400000000000024,0.8506228902802333,-1.3808617407629575,19.160403268194468,6.184381916863593,6.27017200515159,0.0,0.6604787854845252,-1.4994806631684088,5.009294328726609,-0.02583231082033147,0.06903532718430257,0.0,400.54266060118806,402.48109565992866,401.1705306057513,400.7328881432094
3.3000000000000025,0.8904621406007227,-1.4726879921495801,19.461579402534543,6.183593733261173,6.274047408110153,0.0,0.6671228950132718,-1.5615038721619936,5.029788470940902,0.004558044674667834,0.053759849004280956,0.0,438.2965453859624,437.02803890357137,436.07335924075454,438.6050366913848
3.3600000000000025,0.9306506200021882,-1.5685059411182423,19.766560786073132,6.184611315629496,6.278564577355677,0.0,0.6720636354909839,-1.632331955400345,5.135770214257141,0.03436072710967382,0.10028464400560161,0.0,462.64021369480633,466.2931041110383,463.1942917414277,465.5324236971769
3.4200000000000026,0.9710165939744841,-1.6681696868355471,20.074018395984744,6.186691363458785,0.0017315659479351098,0.0,0.672937480082526,-1.6896620482803553,5.112940243947074,0.03527385642718421,0.11518653030864907,0.0,423.7998522506464,425.0892586951532,424.77337271658575,424.8522515034444
3.4800000000000026,1.0113141778456367,-1.771492178539281,20.382681313709696,6.188989816591594,0.008954551038537595,0.0,0.6696199935306915,-1.754214124624507,5.175558069238276,0.04377177301328981,0.12914376306534814,0.0,450.0852685214605,451.2263495322445,452.60855592778483,453.2927461863329
3.5400000000000027,1.0512576955422268,-1.878723871179713,20.695909079293443,6.191511580656062,0.01673718222856113,0.0,0.661041376865736,-1.8199146485303805,5.264977292140694,0.03829578133557152,0.13081944977434265,0.0,459.97749255730537,460.12497295418467,461.39379286987463,460.9620784090209
